,city,city_ascii,lat,lng,pop,country,iso2,iso3,province,Clean_City,Clean_Code
222,Veinticinco de Mayo,Veinticinco de Mayo,-35.42999632,-60.17998071,18749.0,Argentina,AR,ARG,Ciudad de Buenos Aires,VEINTICINCO DE MAYO,AR
223,Nueve de Julio,Nueve de Julio,-35.44596434,-60.88998906,26716.0,Argentina,AR,ARG,Ciudad de Buenos Aires,NUEVE DE JULIO,AR
224,Dolores,Dolores,-36.33004474,-57.68997766,21586.5,Argentina,AR,ARG,Ciudad de Buenos Aires,DOLORES,AR
225,Pedro Luro,Pedro Luro,-39.48334064,-62.68331629,7100.0,Argentina,AR,ARG,Ciudad de Buenos Aires,PEDRO LURO,AR
226,Tres Arroyos,Tres Arroyos,-38.3699719,-60.26994938,34773.5,Argentina,AR,ARG,Ciudad de Buenos Aires,TRES ARROYOS,AR
227,Coronel Suarez,Coronel Suarez,-37.46661619,-61.9166189,20713.0,Argentina,AR,ARG,Ciudad de Buenos Aires,CORONEL SUAREZ,AR
228,Balcarce,Balcarce,-37.83331216,-58.24999516,18967.0,Argentina,AR,ARG,Ciudad de Buenos Aires,BALCARCE,AR
229,25 de Mayo,25 de Mayo,-37.80003253,-67.68329533,17430.0,Argentina,AR,ARG,Río Negro,25 DE MAYO,AR
230,General Roca,General Roca,-39.01995807,-67.60996647,38578.0,Argentina,AR,ARG,Río Negro,GENERAL ROCA,AR
231,Comallo,Comallo,-41.03332355,-70.26657434,741.0,Argentina,AR,ARG,Río Negro,COMALLO,AR
232,Ingeniero Jacobacci,Ingeniero Jacobacci,-41.30002562,-69.58330855,5719.0,Argentina,AR,ARG,Río Negro,INGENIERO JACOBACCI,AR
233,General Conesa,General Conesa,-40.10004718,-64.43328699,2958.0,Argentina,AR,ARG,Río Negro,GENERAL CONESA,AR
234,Choele Choel,Choele Choel,-39.26660968,-65.68331405,9895.5,Argentina,AR,ARG,Río Negro,CHOELE CHOEL,AR
235,San Francisco,San Francisco,-31.43003375,-62.08996749,43231.0,Argentina,AR,ARG,Córdoba,SAN FRANCISCO,AR
236,Alta Gracia,Alta Gracia,-31.65999388,-64.4299797,30593.0,Argentina,AR,ARG,Córdoba,ALTA GRACIA,AR
237,Villa Maria,Villa Maria,-32.41002562,-63.26002527,76701.0,Argentina,AR,ARG,Córdoba,VILLA MARIA,AR
238,Bell Ville,Bell Ville,-32.60003986,-62.67995732,29605.0,Argentina,AR,ARG,Córdoba,BELL VILLE,AR
239,Villa Rumipal,Villa Rumipal,-32.18332111,-64.48328394,1269.0,Argentina,AR,ARG,Córdoba,VILLA RUMIPAL,AR
240,Villa Carlos Paz,Villa Carlos Paz,-31.42000853,-64.50000126,60256.0,Argentina,AR,ARG,Córdoba,VILLA CARLOS PAZ,AR
241,Chumbicha,Chumbicha,-28.86662433,-66.23330632,2572.0,Argentina,AR,ARG,Catamarca,CHUMBICHA,AR
242,Tinogasta,Tinogasta,-28.06662148,-67.56658411,587.0,Argentina,AR,ARG,Catamarca,TINOGASTA,AR
243,Abra Pampa,Abra Pampa,-22.7166638,-65.6999797,4480.0,Argentina,AR,ARG,Jujuy,ABRA PAMPA,AR
244,Humahuaca,Humahuaca,-23.19999347,-65.34994938,11369.0,Argentina,AR,ARG,Jujuy,HUMAHUACA,AR
245,Susques,Susques,-23.41667275,-66.4833169,1093.0,Argentina,AR,ARG,Jujuy,SUSQUES,AR
246,Chepes,Chepes,-31.34998696,-66.5999506,6020.0,Argentina,AR,ARG,La Rioja,CHEPES,AR
247,Yacuiba,Yacuiba,-22.03003904,-63.69999841,64811.0,Argentina,AR,ARG,Salta,YACUIBA,AR
248,Tartagal,Tartagal,-22.55000731,-63.81001754,59996.5,Argentina,AR,ARG,Salta,TARTAGAL,AR
249,Joaquin V. Gonzalez,Joaquin V. Gonzalez,-25.08334105,-64.18335392,13376.0,Argentina,AR,ARG,Salta,JOAQUIN V GONZALEZ,AR
250,General Guemes,General Guemes,-24.6666223,-65.04996769,19828.0,Argentina,AR,ARG,Salta,GENERAL GUEMES,AR
251,Trancas,Trancas,-26.21665688,-65.28331262,1599.0,Argentina,AR,ARG,Tucumán,TRANCAS,AR
252,Presidencia Roque Saenz Pena,Presidencia Roque Saenz Pena,-26.7900069,-60.45001591,75958.0,Argentina,AR,ARG,Chaco,PRESIDENCIA ROQUE SAENZ PENA,AR
253,Pampa del Infierno,Pampa del Infierno,-26.51658689,-61.16658716,2921.0,Argentina,AR,ARG,Chaco,PAMPA DEL INFIERNO,AR
254,Villa Angela,Villa Angela,-27.58329181,-60.7166663,30051.0,Argentina,AR,ARG,Chaco,VILLA ANGELA,AR
255,Ingeniero Guillermo N. Juarez,Ingeniero Guillermo N. Juarez,-23.90000242,-61.84998214,6453.0,Argentina,AR,ARG,Formosa,INGENIERO GUILLERMO N JUAREZ,AR
256,Comandante Fontana,Comandante Fontana,-25.33329995,-59.68331852,4277.0,Argentina,AR,ARG,Formosa,COMANDANTE FONTANA,AR
257,Doctor Pedro P. Pena,Doctor Pedro P. Pena,-22.47998574,-62.29998051,6143.0,Argentina,AR,ARG,Formosa,DOCTOR PEDRO P PENA,AR
258,San Lorenzo,San Lorenzo,-28.12000324,-58.76998926,25833.5,Argentina,AR,ARG,Corrientes,SAN LORENZO,AR
259,Corrientes,Corrientes,-27.48996417,-58.80998682,339945.0,Argentina,AR,ARG,Corrientes,CORRIENTES,AR
260,Concepcion del Uruguay,Concepcion del Uruguay,-32.47999551,-58.23999577,48275.0,Argentina,AR,ARG,Entre Ríos,CONCEPCION DEL URUGUAY,AR
261,Victoria,Victoria,-32.61001341,-60.17998071,20032.5,Argentina,AR,ARG,Entre Ríos,VICTORIA,AR
262,Gualeguay,Gualeguay,-33.15003213,-59.34000615,25913.0,Argentina,AR,ARG,Entre Ríos,GUALEGUAY,AR
263,Parana,Parana,-31.73332273,-60.53334416,226852.0,Argentina,AR,ARG,Entre Ríos,PARANA,AR
264,Villa Constitucion,Villa Constitucion,-33.23002724,-60.35002202,30282.5,Argentina,AR,ARG,Santa Fe,VILLA CONSTITUCION,AR
265,Rafaela,Rafaela,-31.25004474,-61.49997766,69649.0,Argentina,AR,ARG,Santa Fe,RAFAELA,AR
266,Eldorado,Eldorado,-26.20001707,-54.59998539,17365.0,Argentina,AR,ARG,Misiones,ELDORADO,AR
267,Rodeo,Rodeo,-30.21558592,-69.1399506,701.0,Argentina,AR,ARG,San Juan,RODEO,AR
268,Las Plumas,Las Plumas,-43.41627887,-67.24998845,605.0,Argentina,AR,ARG,Chubut,LAS PLUMAS,AR
269,Gastre,Gastre,-42.28296303,-69.23330408,557.0,Argentina,AR,ARG,Chubut,GASTRE,AR
270,Telsen,Telsen,-42.39959674,-66.95000676,493.0,Argentina,AR,ARG,Chubut,TELSEN,AR
271,Malargue,Malargue,-35.46611815,-69.58330855,11847.0,Argentina,AR,ARG,Mendoza,MALARGUE,AR
272,Tunuyan,Tunuyan,-33.56618244,-69.01667647,22834.0,Argentina,AR,ARG,Mendoza,TUNUYAN,AR
273,La Paz,La Paz,-33.46613686,-67.54999597,4400.0,Argentina,AR,ARG,Mendoza,LA PAZ,AR
274,Chos Malal,Chos Malal,-37.38295205,-70.26657434,8556.0,Argentina,AR,ARG,Neuquén,CHOS MALAL,AR
275,Las Lajas,Las Lajas,-38.51626788,-70.36659408,1218.0,Argentina,AR,ARG,Neuquén,LAS LAJAS,AR
276,Zarate,Zarate,-34.08956134,-59.04002446,86192.0,Argentina,AR,ARG,Ciudad de Buenos Aires,ZARATE,AR
277,Carhue,Carhue,-37.1828609,-62.73331323,7190.0,Argentina,AR,ARG,Ciudad de Buenos Aires,CARHUE,AR
278,Darregueira,Darregueira,-37.69957355,-63.16659428,3412.0,Argentina,AR,ARG,Ciudad de Buenos Aires,DARREGUEIRA,AR
279,Juarez,Juarez,-37.66551878,-59.80002975,10609.0,Argentina,AR,ARG,Ciudad de Buenos Aires,JUAREZ,AR
280,Mar de Ajo,Mar de Ajo,-36.71622272,-56.67660283,13610.0,Argentina,AR,ARG,Ciudad de Buenos Aires,MAR DE AJO,AR
281,Lobos,Lobos,-35.184895,-59.09467228,18278.0,Argentina,AR,ARG,Ciudad de Buenos Aires,LOBOS,AR
282,Chascomus,Chascomus,-35.56621539,-58.01662439,21054.0,Argentina,AR,ARG,Ciudad de Buenos Aires,CHASCOMUS,AR
283,Junin,Junin,-34.58456989,-60.95887374,66141.5,Argentina,AR,ARG,Ciudad de Buenos Aires,JUNIN,AR
284,La Plata,La Plata,-34.90961465,-57.95996118,440388.5,Argentina,AR,ARG,Ciudad de Buenos Aires,LA PLATA,AR
285,Pergamino,Pergamino,-33.89959878,-60.56998275,71448.0,Argentina,AR,ARG,Ciudad de Buenos Aires,PERGAMINO,AR
286,Lujan,Lujan,-34.57960895,-59.10999435,69744.5,Argentina,AR,ARG,Ciudad de Buenos Aires,LUJAN,AR
287,Azul,Azul,-36.7796297,-59.86999964,43407.5,Argentina,AR,ARG,Ciudad de Buenos Aires,AZUL,AR
288,Villalonga,Villalonga,-39.88285114,-62.58332239,2838.0,Argentina,AR,ARG,Ciudad de Buenos Aires,VILLALONGA,AR
289,Victorica,Victorica,-36.21625324,-65.45002079,4458.0,Argentina,AR,ARG,La Pampa,VICTORICA,AR
290,General Pico,General Pico,-35.65959471,-63.77001998,46483.0,Argentina,AR,ARG,La Pampa,GENERAL PICO,AR
291,San Antonio Oeste,San Antonio Oeste,-40.73287677,-64.93328231,8492.0,Argentina,AR,ARG,Río Negro,SAN ANTONIO OESTE,AR
292,Sierra Colorado,Sierra Colorado,-40.58286009,-67.79998071,1522.0,Argentina,AR,ARG,Río Negro,SIERRA COLORADO,AR
293,Mercedes,Mercedes,-33.68958576,-65.4699679,49345.0,Argentina,AR,ARG,San Luis,MERCEDES,AR
294,Rio Tercero,Rio Tercero,-32.1796004,-64.12002446,38049.5,Argentina,AR,ARG,Córdoba,RIO TERCERO,AR
295,Belen,Belen,-27.64959267,-67.03328333,11359.0,Argentina,AR,ARG,Catamarca,BELEN,AR
296,Rinconada,Rinconada,-22.43290851,-66.16659204,6209.5,Argentina,AR,ARG,Jujuy,RINCONADA,AR
297,San Pedro,San Pedro,-24.21962116,-64.87000452,55249.0,Argentina,AR,ARG,Jujuy,SAN PEDRO,AR
298,Libertador General San Martin,Libertador General San Martin,-23.81954222,-64.78998356,47559.0,Argentina,AR,ARG,Jujuy,LIBERTADOR GENERAL SAN MARTIN,AR
299,Chilecito,Chilecito,-29.16552081,-67.49999903,20343.0,Argentina,AR,ARG,La Rioja,CHILECITO,AR
300,Chamical,Chamical,-30.34958291,-66.3166604,8989.0,Argentina,AR,ARG,La Rioja,CHAMICAL,AR
301,Los Blancos,Los Blancos,-23.59960732,-62.60003972,1145.0,Argentina,AR,ARG,Salta,LOS BLANCOS,AR
302,Cafayate,Cafayate,-26.08291828,-65.96660425,9478.0,Argentina,AR,ARG,Salta,CAFAYATE,AR
303,Cerrillos,Cerrillos,-24.89963133,-65.48330042,11498.0,Argentina,AR,ARG,Salta,CERRILLOS,AR
304,San Antonio de los Cobres,San Antonio de los Cobres,-24.18293089,-66.35001754,4000.0,Argentina,AR,ARG,Salta,SAN ANTONIO DE LOS COBRES,AR
305,Anatuya,Anatuya,-28.46613198,-62.83330713,14133.0,Argentina,AR,ARG,Santiago del Estero,ANATUYA,AR
306,Frias,Frias,-28.64958331,-65.14998743,13594.0,Argentina,AR,ARG,Santiago del Estero,FRIAS,AR
307,Monte Quemado,Monte Quemado,-25.79962807,-62.86658675,11387.0,Argentina,AR,ARG,Santiago del Estero,MONTE QUEMADO,AR
308,Juan Jose Castelli,Juan Jose Castelli,-25.9495414,-60.61664657,9421.0,Argentina,AR,ARG,Chaco,JUAN JOSE CASTELLI,AR
309,Charata,Charata,-27.21628579,-61.19999597,18297.0,Argentina,AR,ARG,Chaco,CHARATA,AR
310,Las Lomitas,Las Lomitas,-24.69959186,-60.60000676,7683.0,Argentina,AR,ARG,Formosa,LAS LOMITAS,AR
311,Mercedes,Mercedes,-29.1795768,-58.0799797,22872.5,Argentina,AR,ARG,Corrientes,MERCEDES,AR
312,Concordia,Concordia,-31.38957111,-58.02998275,132760.5,Argentina,AR,ARG,Entre Ríos,CONCORDIA,AR
313,Sunchales,Sunchales,-30.93290648,-61.56661442,12655.0,Argentina,AR,ARG,Santa Fe,SUNCHALES,AR
314,San Justo,San Justo,-30.78288979,-60.58328943,9607.0,Argentina,AR,ARG,Santa Fe,SAN JUSTO,AR
315,Vera,Vera,-29.4661743,-60.21659347,9979.0,Argentina,AR,ARG,Santa Fe,VERA,AR
316,Reconquista,Reconquista,-29.13952757,-59.65001306,86640.5,Argentina,AR,ARG,Santa Fe,RECONQUISTA,AR
317,Venado Tuerto,Venado Tuerto,-33.74958209,-61.97000065,52079.0,Argentina,AR,ARG,Santa Fe,VENADO TUERTO,AR
318,Esquel,Esquel,-42.90003131,-71.31661361,20048.0,Argentina,AR,ARG,Chubut,ESQUEL,AR
319,Zapala,Zapala,-38.90001707,-70.06666406,19152.0,Argentina,AR,ARG,Neuquén,ZAPALA,AR
320,Olavarria,Olavarria,-36.90003579,-60.3299974,65059.0,Argentina,AR,ARG,Ciudad de Buenos Aires,OLAVARRIA,AR
321,Tandil,Tandil,-37.32001015,-59.15004358,84799.5,Argentina,AR,ARG,Ciudad de Buenos Aires,TANDIL,AR
322,Viedma,Viedma,-40.79995278,-63.0000153,54031.0,Argentina,AR,ARG,Ciudad de Buenos Aires,VIEDMA,AR
323,San Luis,San Luis,-33.29999713,-66.35001754,308146.0,Argentina,AR,ARG,San Luis,SAN LUIS,AR
324,Rio Cuarto,Rio Cuarto,-33.13003335,-64.34998458,135959.5,Argentina,AR,ARG,Córdoba,RIO CUARTO,AR
325,San Salvador de Jujuy,San Salvador de Jujuy,-24.1833443,-65.30002995,258739.0,Argentina,AR,ARG,Jujuy,SAN SALVADOR DE JUJUY,AR
326,San Ramon de la Nueva Oran,San Ramon de la Nueva Oran,-23.13999713,-64.32001225,69461.5,Argentina,AR,ARG,Salta,SAN RAMON DE LA NUEVA ORAN,AR
327,Goya,Goya,-29.13999266,-59.26998458,71274.5,Argentina,AR,ARG,Corrientes,GOYA,AR
328,Puerto San Julian,Puerto San Julian,-49.30000242,-67.71665247,2347.0,Argentina,AR,ARG,Santa Cruz,PUERTO SAN JULIAN,AR
329,Perito Moreno,Perito Moreno,-46.60001219,-70.93335535,3766.0,Argentina,AR,ARG,Santa Cruz,PERITO MORENO,AR
330,Rio Grande,Rio Grande,-53.79144552,-67.6989952,31095.0,Argentina,AR,ARG,Tierra del Fuego,RIO GRANDE,AR
331,Ushuaia,Ushuaia,-54.79000324,-68.31000126,50483.5,Argentina,AR,ARG,Tierra del Fuego,USHUAIA,AR
332,Sarmiento,Sarmiento,-45.60002155,-69.08331323,5185.0,Argentina,AR,ARG,Chubut,SARMIENTO,AR
333,San Rafael,San Rafael,-34.60002114,-68.33333317,79523.5,Argentina,AR,ARG,Mendoza,SAN RAFAEL,AR
334,Necochea,Necochea,-38.55998615,-58.74999048,70562.0,Argentina,AR,ARG,Ciudad de Buenos Aires,NECOCHEA,AR
335,Rio Colorado,Rio Colorado,-38.96657632,-64.08328251,11499.0,Argentina,AR,ARG,La Pampa,RIO COLORADO,AR
336,Catamarca,Catamarca,-28.47000771,-65.78000065,162586.0,Argentina,AR,ARG,Catamarca,CATAMARCA,AR
337,La Rioja,La Rioja,-29.40995034,-66.84996118,147130.0,Argentina,AR,ARG,La Rioja,LA RIOJA,AR
338,Santiago del Estero,Santiago del Estero,-27.78333128,-64.26665633,317549.5,Argentina,AR,ARG,Santiago del Estero,SANTIAGO DEL ESTERO,AR
339,Resistencia,Resistencia,-27.45999184,-58.99002751,368455.5,Argentina,AR,ARG,Chaco,RESISTENCIA,AR
340,Gualeguaychu,Gualeguaychu,-33.02001422,-58.52000452,55860.5,Argentina,AR,ARG,Entre Ríos,GUALEGUAYCHU,AR
341,El Calafate,El Calafate,-50.33332436,-72.30001612,6329.0,Argentina,AR,ARG,Santa Cruz,EL CALAFATE,AR
342,San Juan,San Juan,-31.55002643,-68.51998845,433892.0,Argentina,AR,ARG,San Juan,SAN JUAN,AR
343,Rawson,Rawson,-43.3000069,-65.09999048,25062.5,Argentina,AR,ARG,Chubut,RAWSON,AR
344,Neuquen,Neuquen,-38.95003986,-68.05999068,213823.5,Argentina,AR,ARG,Neuquén,NEUQUEN,AR
345,Santa Rosa,Santa Rosa,-36.6200012,-64.29998763,97693.5,Argentina,AR,ARG,La Pampa,SANTA ROSA,AR
346,San Carlos de Bariloche,San Carlos de Bariloche,-41.14995726,-71.29999964,91953.0,Argentina,AR,ARG,Río Negro,SAN CARLOS DE BARILOCHE,AR
347,Salta,Salta,-24.78335936,-65.41663782,484646.0,Argentina,AR,ARG,Salta,SALTA,AR
348,Tucumán,San Miguel de Tucuman,-26.81600014,-65.21662419,678803.5,Argentina,AR,ARG,Tucumán,SAN MIGUEL DE TUCUMAN,AR
349,Formosa,Formosa,-26.17283527,-58.1828158,202272.0,Argentina,AR,ARG,Formosa,FORMOSA,AR
350,Santa Fe,Santa Fe,-31.62387205,-60.69000126,393504.0,Argentina,AR,ARG,Santa Fe,SANTA FE,AR
351,Rosario,Rosario,-32.95112954,-60.66630762,1094784.5,Argentina,AR,ARG,Santa Fe,ROSARIO,AR
352,Puerto Deseado,Puerto Deseado,-47.75001951,-65.89996749,3305.0,Argentina,AR,ARG,Santa Cruz,PUERTO DESEADO,AR
353,Rio Gallegos,Rio Gallegos,-51.63329669,-69.21658675,77183.0,Argentina,AR,ARG,Santa Cruz,RIO GALLEGOS,AR
354,Comodoro Rivadavia,Comodoro Rivadavia,-45.87003091,-67.49999903,123291.0,Argentina,AR,ARG,Chubut,COMODORO RIVADAVIA,AR
355,Mendoza,Mendoza,-32.88333006,-68.81661117,827815.0,Argentina,AR,ARG,Mendoza,MENDOZA,AR
356,Bahia Blanca,Bahia Blanca,-38.74002684,-62.2650214,279041.0,Argentina,AR,ARG,Ciudad de Buenos Aires,BAHIA BLANCA,AR
357,Mar del Plata,Mar del Plata,-38.00002033,-57.57998438,554916.0,Argentina,AR,ARG,Ciudad de Buenos Aires,MAR DEL PLATA,AR
358,Córdoba,Cordoba,-31.39995807,-64.18229456,1374467.5,Argentina,AR,ARG,Córdoba,CORDOBA,AR
359,Posadas,Posadas,-27.3578321,-55.88510735,334589.5,Argentina,AR,ARG,Misiones,POSADAS,AR
360,Buenos Aires,Buenos Aires,-34.60250161,-58.39753137,11862073.0,Argentina,AR,ARG,Ciudad de Buenos Aires,BUENOS AIRES,AR
361,Ashtarak,Ashtarak,40.3016667,44.3591667,18779.0,Armenia,AM,ARM,Aragatsotn,ASHTARAK,AM
362,Ijevan,Ijevan,40.8755556,45.1491667,14737.0,Armenia,AM,ARM,Tavush,IJEVAN,AM
363,Artashat,Artashat,39.9538889,44.5505556,20562.0,Armenia,AM,ARM,Ararat,ARTASHAT,AM
364,Gavarr,Gavarr,40.3588889,45.1266667,21680.0,Armenia,AM,ARM,Gegharkunik,GAVARR,AM
365,Yeghegnadzor,Yeghegnadzor,39.7611111,45.3333333,8200.0,Armenia,AM,ARM,Vayots Dzor,YEGHEGNADZOR,AM
366,Gyumri,Gyumri,40.78943402,43.84749385,140277.5,Armenia,AM,ARM,Shirak,GYUMRI,AM
367,Vanadzor,Vanadzor,40.81276593,44.48828162,89295.0,Armenia,AM,ARM,Lori,VANADZOR,AM
368,Yerevan,Yerevan,40.18115074,44.51355139,1097742.5,Armenia,AM,ARM,Erevan,YEREVAN,AM
369,Oranjestad,Oranjestad,12.53038373,-70.02899195,50887.5,Aruba,AW,ABW,,ORANJESTAD,AW
370,Central Coast,Central Coast,-33.42004148,151.3000048,3026.0,Australia,AU,AUS,New South Wales,CENTRAL COAST,AU
371,Sunshine Coast,Sunshine Coast,-26.67998777,153.0500272,57215.5,Australia,AU,AUS,Queensland,SUNSHINE COAST,AU
372,Bourke,Bourke,-30.1,145.9333333,2475.0,Australia,AU,AUS,New South Wales,BOURKE,AU
373,Pine Creek,Pine Creek,-13.81617348,131.816698,505.0,Australia,AU,AUS,Northern Territory,PINE CREEK,AU
374,Adelaide River,Adelaide River,-13.2495414,131.0999975,237.0,Australia,AU,AUS,Northern Territory,ADELAIDE RIVER,AU
375,McMinns Lagoon,McMinns Lagoon,-12.53289264,131.0500264,5025.0,Australia,AU,AUS,Northern Territory,MCMINNS LAGOON,AU
376,Newcastle Waters,Newcastle Waters,-17.55279295,133.4672432,10.0,Australia,AU,AUS,Northern Territory,NEWCASTLE WATERS,AU
377,Ravensthorpe,Ravensthorpe,-33.58287392,120.0333345,639.0,Australia,AU,AUS,Western Australia,RAVENSTHORPE,AU
378,Wagin,Wagin,-33.29958372,117.3499841,1037.5,Australia,AU,AUS,Western Australia,WAGIN,AU
379,Roebourne,Roebourne,-20.7829317,117.1333048,11281.5,Australia,AU,AUS,Western Australia,ROEBOURNE,AU
380,Pannawonica,Pannawonica,-21.63657469,116.3250337,686.0,Australia,AU,AUS,Western Australia,PANNAWONICA,AU
381,Tom Price,Tom Price,-22.69346108,117.7930578,1822.0,Australia,AU,AUS,Western Australia,TOM PRICE,AU
382,Kalbarri,Kalbarri,-27.66618081,114.1666642,1537.0,Australia,AU,AUS,Western Australia,KALBARRI,AU
383,Mount Magnet,Mount Magnet,-28.06620807,117.8166739,424.0,Australia,AU,AUS,Western Australia,MOUNT MAGNET,AU
384,Morawa,Morawa,-29.21626707,116.0000406,259.0,Australia,AU,AUS,Western Australia,MORAWA,AU
385,Port Denison,Port Denison,-29.28282632,114.9166442,1213.0,Australia,AU,AUS,Western Australia,PORT DENISON,AU
386,Merredin,Merredin,-31.48284707,118.2666723,2054.0,Australia,AU,AUS,Western Australia,MERREDIN,AU
387,Mount Barker,Mount Barker,-34.632784,117.6666056,1771.5,Australia,AU,AUS,Western Australia,MOUNT BARKER,AU
388,Katanning,Katanning,-33.69955931,117.5500752,3140.0,Australia,AU,AUS,Western Australia,KATANNING,AU
389,Narrogin,Narrogin,-32.93288776,117.1666361,3995.0,Australia,AU,AUS,Western Australia,NARROGIN,AU
390,Gingin,Gingin,-31.34957355,115.9000468,1446.0,Australia,AU,AUS,Western Australia,GINGIN,AU
391,Bunbury,Bunbury,-33.34428384,115.6502429,26683.5,Australia,AU,AUS,Western Australia,BUNBURY,AU
392,Kwinana,Kwinana,-32.23939004,115.7702356,18817.5,Australia,AU,AUS,Western Australia,KWINANA,AU
393,Southern Cross,Southern Cross,-31.216145,119.3166857,187.0,Australia,AU,AUS,Western Australia,SOUTHERN CROSS,AU
394,Kaltukatjara,Kaltukatjara,-25.78841429,128.9973352,355.0,Australia,AU,AUS,Northern Territory,KALTUKATJARA,AU
395,Queanbeyan,Queanbeyan,-35.3546004,149.2113468,32408.0,Australia,AU,AUS,Australian Capital Territory,QUEANBEYAN,AU
396,Tweed Heads,Tweed Heads,-28.1825834,153.5466377,33065.0,Australia,AU,AUS,New South Wales,TWEED HEADS,AU
397,Ivanhoe,Ivanhoe,-32.89960814,144.3000187,265.0,Australia,AU,AUS,New South Wales,IVANHOE,AU
398,Wilcannia,Wilcannia,-31.56620115,143.3833304,442.0,Australia,AU,AUS,New South Wales,WILCANNIA,AU
399,Merimbula,Merimbula,-36.89962238,149.9000386,3607.5,Australia,AU,AUS,New South Wales,MERIMBULA,AU
400,Echuca,Echuca,-36.12959186,144.750017,13460.0,Australia,AU,AUS,New South Wales,ECHUCA,AU
401,Deniliquin,Deniliquin,-35.5295768,144.9500048,6019.5,Australia,AU,AUS,New South Wales,DENILIQUIN,AU
402,Nowra,Nowra,-34.88284625,150.6000476,61036.5,Australia,AU,AUS,New South Wales,NOWRA,AU
403,Ulladulla,Ulladulla,-35.34953611,150.4700297,6811.0,Australia,AU,AUS,New South Wales,ULLADULLA,AU
404,Batemans Bay,Batemans Bay,-35.68961871,150.2073067,5604.0,Australia,AU,AUS,New South Wales,BATEMANS BAY,AU
405,Cooma,Cooma,-36.23955931,149.1200345,5661.5,Australia,AU,AUS,New South Wales,COOMA,AU
406,Tumut,Tumut,-35.30959023,148.2200378,4873.0,Australia,AU,AUS,New South Wales,TUMUT,AU
407,Leeton,Leeton,-34.54493406,146.3973067,6277.0,Australia,AU,AUS,New South Wales,LEETON,AU
408,Young,Young,-34.30959959,148.2900077,6422.0,Australia,AU,AUS,New South Wales,YOUNG,AU
409,Cowra,Cowra,-33.82962889,148.6800097,5729.5,Australia,AU,AUS,New South Wales,COWRA,AU
410,Forbes,Forbes,-33.38960407,148.0199983,4076.5,Australia,AU,AUS,New South Wales,FORBES,AU
411,Goulburn,Goulburn,-34.74957273,149.7101794,16444.0,Australia,AU,AUS,New South Wales,GOULBURN,AU
412,Kiama,Kiama,-34.70957518,150.8400329,10379.0,Australia,AU,AUS,New South Wales,KIAMA,AU
413,Katoomba,Katoomba,-33.70694904,150.320013,20334.5,Australia,AU,AUS,New South Wales,KATOOMBA,AU
414,Richmond,Richmond,-33.59951373,150.7399873,9720.0,Australia,AU,AUS,New South Wales,RICHMOND,AU
415,Lithgow,Lithgow,-33.49610919,150.152788,10338.0,Australia,AU,AUS,New South Wales,LITHGOW,AU
416,Parkes,Parkes,-33.12956826,148.170015,7160.0,Australia,AU,AUS,New South Wales,PARKES,AU
417,Bathurst,Bathurst,-33.41962807,149.5700329,6111.0,Australia,AU,AUS,New South Wales,BATHURST,AU
418,Maitland,Maitland,-32.72096271,151.555028,10026.5,Australia,AU,AUS,New South Wales,MAITLAND,AU
419,Singleton,Singleton,-32.56949909,151.1600134,8340.5,Australia,AU,AUS,New South Wales,SINGLETON,AU
420,Mudgee,Mudgee,-32.58960122,149.5801098,5391.0,Australia,AU,AUS,New South Wales,MUDGEE,AU
421,Muswellbrook,Muswellbrook,-32.26956907,150.890004,8171.0,Australia,AU,AUS,New South Wales,MUSWELLBROOK,AU
422,Taree,Taree,-31.89760211,152.4618461,30131.5,Australia,AU,AUS,New South Wales,TAREE,AU
423,Kempsey,Kempsey,-31.08736733,152.8220308,10681.0,Australia,AU,AUS,New South Wales,KEMPSEY,AU
424,Gunnedah,Gunnedah,-30.9870117,150.2622904,6204.0,Australia,AU,AUS,New South Wales,GUNNEDAH,AU
425,Coffs Harbour,Coffs Harbour,-30.3070532,153.1122973,48961.0,Australia,AU,AUS,New South Wales,COFFS HARBOUR,AU
426,Narrabri,Narrabri,-30.33190957,149.7874357,6105.5,Australia,AU,AUS,New South Wales,NARRABRI,AU
427,Inverell,Inverell,-29.7667761,151.1125744,6845.5,Australia,AU,AUS,New South Wales,INVERELL,AU
428,Yamba,Yamba,-29.42299136,153.353312,1806.0,Australia,AU,AUS,New South Wales,YAMBA,AU
429,Ballina,Ballina,-28.86135333,153.5679801,13997.5,Australia,AU,AUS,New South Wales,BALLINA,AU
430,Wagga Wagga,Wagga Wagga,-35.12215981,147.3399882,45549.0,Australia,AU,AUS,New South Wales,WAGGA WAGGA,AU
431,Scone,Scone,-32.07960651,150.8501098,4624.0,Australia,AU,AUS,New South Wales,SCONE,AU
432,Byron Bay,Byron Bay,-28.65650796,153.6128869,5244.5,Australia,AU,AUS,New South Wales,BYRON BAY,AU
433,Berri,Berri,-34.28293455,140.6000378,4523.0,Australia,AU,AUS,South Australia,BERRI,AU
434,Peterborough,Peterborough,-32.96616738,138.8333239,1351.0,Australia,AU,AUS,South Australia,PETERBOROUGH,AU
435,Wallaroo,Wallaroo,-33.9328784,137.6332938,2442.0,Australia,AU,AUS,South Australia,WALLAROO,AU
436,Clare,Clare,-33.8328845,138.6000048,2729.0,Australia,AU,AUS,South Australia,CLARE,AU
