,Clean_Code,Clean_City,City_Count,Corrected_City,Score
11529,MX,CUERNAVACA MOR,1,CUERNAVACA,95
11530,MX,CUERNAVACA MORE,6,VAC,90
11531,MX,CUERNAVACA MOREL,340,VAC,90
11532,MX,CUERNAVACAL,1,CUERNAVACA,95
11533,MX,CUERNAVACAS,41,CUERNAVACA,95
11534,MX,CUERNAVANA,64,CUERNAVACA,90
11535,MX,CUIDAD MADERO,1,CIUDAD MADERO,92
11536,MX,CUIDAD OBREGON S,7,OB,90
11537,MX,CUILACAN,4,CULIACAN,88
11538,MX,CULIACAN,3623,CULIACAN,100
11539,MX,CULIACAN  SINALOA,1,CULIACAN,90
11540,MX,CULIACAN SINALOA,78,CULIACAN,90
11541,MX,CULIACANSINALOA,14,CULIACAN,90
11542,MX,CULIANCAN,1,CULIACAN,94
11543,MX,CULICAN,12,CULIACAN,93
11544,MX,CULICAN SINALOA,2,ICA,90
11545,MX,CURANVACA,1,VAC,90
11546,MX,CUZCO,1,CUZCO,80
11547,MX,CVERNAVACA,1,VAC,90
11548,MX,DE LAS SALINAS,2,SALINAS,90
11549,MX,DEL ALVARO OBREG,4,OB,90
11550,MX,DEL BENITO JUAREZ,2,JUAREZ,90
11551,MX,DEL CUAHTEMOC,2,CONCEPCION DEL URUGUAY,86
11552,MX,DEL CUAUHLEMOC,2,CONCEPCION DEL URUGUAY,86
11553,MX,DEL CUAUHTEMOC,11,CUAUHTEMOC,95
11554,MX,DEL GUSTAVO A MAD,23,DEL RIO,86
11555,MX,DEL HIDALGO MEX,3,DEL RIO,86
11556,MX,DEL MIGUEL HIDAL,5,SAN MIGUEL,86
11557,MX,DEL TLALPAN MEX,72,DEL RIO,86
11558,MX,DELEG TIALPAN,2,DELEG TIALPAN,72
11559,MX,DELEGACIION TLALP,1,DELEGACIION TLALP,75
11560,MX,DELEGACION,1,DELEGACION,72
11561,MX,DELEGACION MIGUEL,1,SAN MIGUEL,86
11562,MX,DELEGACION TLALPA,1,DELEGACION TLALPA,75
11563,MX,DELEGACIONTIALPAN,5,DELEGACIONTIALPAN,72
11564,MX,DELEMIGHIDALGO,1,DELEMIGHIDALGO,72
11565,MX,DELG CUAJIMALPA,1,JIMA,90
11566,MX,DELMIGUEL HIDALGO,1,DELMIGUEL HIDALGO,75
11567,MX,DF,62,BRANDFORT,90
11568,MX,DF MEXICO,1,ICO,90
11569,MX,DISTRITO FEDERAL,8,DISTRITO FEDERAL,72
11570,MX,DOCTORES,3,DOCTORES,80
11571,MX,DURANDO,1,DURANGO,86
11572,MX,DURANGO,4178,DURANGO,100
11573,MX,DURANGO DGO,4,DURANGO,90
11574,MX,DURANGO DURANGO,44,DURANGO,90
11575,MX,DURANGOJARA,1,DURANGO,90
11576,MX,DURGANO,1,DURANGO,86
11577,MX,DURNAGO,1,DURANGO,86
11578,MX,EDO DE MEXICO,39,ICO,90
11579,MX,EDO DE MEXICO CP,1,ICO,90
11580,MX,EDO MEXICO,3,ICO,90
11581,MX,EDODE MEXICO,3,ICO,90
11582,MX,ESQ GIL PRECIADO,1,ESQ GIL PRECIADO,68
11583,MX,ESTADO DE MEXICO,8,ICO,90
11584,MX,ESTADO MEXICO,1,ICO,90
11585,MX,EXICO CITY,1,MEXICO CITY,95
11586,MX,FINSA,1,FINSA,72
11587,MX,GARZA GARCIA,2,GAR,90
11588,MX,GAUDALAJARA,1,GUADALAJARA,91
11589,MX,GDL,25,GDL,60
11590,MX,GUADAALAJARA,1,GUADALAJARA,96
11591,MX,GUADAJALARA,1,GUADALAJARA,82
11592,MX,GUADALAJAARA,1,GUADALAJARA,96
11593,MX,GUADALAJAR,8,GUADALAJARA,95
11594,MX,GUADALAJARA,26062,GUADALAJARA,100
11595,MX,GUADALAJARA JAL,3,GUADALAJARA,95
11596,MX,GUADALAJARA JALI,543,GUADALAJARA,95
11597,MX,GUADALAJARAJALIS,13,GUADALAJARA,81
11598,MX,GUADALAJARAS,2,GUADALAJARA,96
11599,MX,GUADALAJRA,5,GUADALAJARA,95
11600,MX,GUADALAJUARA,2,GUADALAJARA,96
11601,MX,GUADALARA,2,GUADALAJARA,90
11602,MX,GUADALARAJA,1,GUADALAJARA,82
11603,MX,GUADALJARA,4,GUADALAJARA,95
11604,MX,GUADAQLAJARA,1,GUADALAJARA,96
11605,MX,GUADELAJARA,8,GUADALAJARA,91
11606,MX,GUADILIJARA,3,DILI,90
11607,MX,GUADLAAJARA,1,GUADALAJARA,91
11608,MX,GUADLAJARA,49,GUADALAJARA,95
11609,MX,GUALAJARA,1,GUADALAJARA,90
11610,MX,GUALDALAJARA,3,GUADALAJARA,96
11611,MX,GUANAJATO,4,GUANAJUATO,95
11612,MX,GUANAJUATO,78,GUANAJUATO,100
11613,MX,GUDALAJARA,2,GUADALAJARA,95
11614,MX,GUERRA,1,GUERRA,80
11615,MX,GUERRERO,2,VICENTE GUERRERO,90
11616,MX,GUSTAVO A MADERO,169,GUSTAVO A MADERO,74
11617,MX,HERMOSA SONORA,1,HERMOSA SONORA,72
11618,MX,HERMOSILLO,212,HERMOSILLO,100
11619,MX,HERMOSILLO SONOR,2,HERMOSILLO,90
11620,MX,HERMOSILLOSONORA,1,HERMOSILLO,90
11621,MX,HIDALGO,2,HIDALGO DEL PARRAL,90
11622,MX,HOLLYWOOD,1,HO,90
11623,MX,HUIXGUILUCAN,1,HUIXGUILUCAN,77
11624,MX,HUIXQUILICAN,2,ICA,90
11625,MX,HUIXQUILUCAN,52,HUIXQUILUCAN,77
11626,MX,HUIXQUILUCAN EDO,1,HUIXQUILUCAN EDO,74
11627,MX,IOLUCA,1,TOLUCA,83
11628,MX,IRAPUATO,23,IRAPUATO,100
11629,MX,IZCALLI,2,IZCALLI,73
11630,MX,JALAPA,1185,JALAPA,100
11631,MX,JALAPA VERACRUZ,65,VERA,90
11632,MX,JALISCO,227,JALISCO,71
11633,MX,JARDINES CORREGID,3,JARDINES CORREGID,75
11634,MX,JAUREZ,2,JAU,90
11635,MX,JOJUTLA,4,JOJUTLA,72
11636,MX,JUAN MIRANDA,2,ANDA,90
11637,MX,JUAREZ,1,JUAREZ,100
11638,MX,JUCHITAN,5,JUCHITAN,100
11639,MX,JURIQUILLA,1,JURIQUILLA,68
11640,MX,KKMEXICO CITY,1,MEXICO CITY,92
11641,MX,LA FAYETTE,2,LAFAYETTE,95
11642,MX,LA PAZ,2,LA PAZ,100
11643,MX,LEON,2430,LEON,100
11644,MX,LEON GUANAJUATO,113,LEO,90
11645,MX,LEONGUANAJAUATO,5,JAU,90
11646,MX,LEONGUANAJUATO,2,LEO,90
11647,MX,LEONO,1,LEO,90
11648,MX,LERMA,2,LERMA,80
11649,MX,LOS BANOS,4,LOS BLANCOS,90
11650,MX,LOS MOCHIS,24,LOS MOCHIS,100
11651,MX,LOS MOCHIS SINAL,2,LOS MOCHIS,90
11652,MX,LOS ROBLES ZAPOP,3,PO,90
11653,MX,LUIS POTOSI,1,SAN LUIS POTOSI,95
11654,MX,MADERO,39,CIUDAD MADERO,90
11655,MX,MANTERREY,1,MAN,90
11656,MX,MARIETTA,1,MARIETTA,100
11657,MX,MAZATLAN,55,MAZATLAN,100
11658,MX,MEDICO DF,1,ICO,90
11659,MX,MENDOZA,1,MENDOZA,100
11660,MX,MERICAYUCATAN,1,ICA,90
11661,MX,MERIDA,3190,MERIDA,100
11662,MX,MERIDA YUCATAN,17,MERIDA,90
11663,MX,MERIDAD,129,MERIDA,92
11664,MX,MERIDAN,1,MERIDIAN,93
11665,MX,MERIDAYUCATAN,17,MERIDA,90
11666,MX,METEPEC,396,OMETEPEC,93
11667,MX,METEPEC EDO DE,1,PEC,90
11668,MX,METEPEC EDO DE M,18,PEC,90
11669,MX,MEWXICO CITY,1,MEXICO CITY,96
11670,MX,MEX,1,MEXICALI,90
11671,MX,MEXCIO CITY,23,MEXICO CITY,91
11672,MX,MEXCIO DF,1,MEXCIO DF,60
11673,MX,MEXCO DF,1,MEXCO DF,68
11674,MX,MEXIC0 DF,1,MEXIC0 DF,60
11675,MX,MEXICALI,1403,MEXICALI,100
11676,MX,MEXICALI BAJA CA,50,CALI,90
11677,MX,MEXICALI BC,1,MEXICALI,95
11678,MX,MEXICALIBAJA CAL,1,CALI,90
11679,MX,MEXICALLI,1,MEXICALI,94
11680,MX,MEXICIO CITY,1,MEXICO CITY,96
11681,MX,MEXICO,9951,ICO,90
11682,MX,MEXICO  CITY,19,MEXICO CITY,96
11683,MX,MEXICO CIOTY,1,MEXICO CITY,96
11684,MX,MEXICO CITY,27052,MEXICO CITY,100
11685,MX,MEXICO CITY CP,1,MEXICO CITY,95
11686,MX,MEXICO CITY D F,9,MEXICO CITY,95
11687,MX,MEXICO CITY DF,4,MEXICO CITY,95
11688,MX,MEXICO CITY MD,1,MEXICO CITY,95
11689,MX,MEXICO CITYDF,1,MEXICO CITY,92
11690,MX,MEXICO CIYT,1,MEXICO CITY,91
11691,MX,MEXICO COTY,1,MEXICO CITY,91
11692,MX,MEXICO CP,1,ICO,90
11693,MX,MEXICO CTIY,5,MEXICO CITY,91
11694,MX,MEXICO CYTI,1,ICO,90
11695,MX,MEXICO D F,9,ICO,90
11696,MX,MEXICO DE,2,ICO,90
11697,MX,MEXICO DF,6848,ICO,90
11698,MX,MEXICO DF CP,5,ICO,90
11699,MX,MEXICO DF MEX,1,ICO,90
11700,MX,MEXICO MEXICO,1,MEXICO CITY,95
11701,MX,MEXICO9 CITY,1,MEXICO CITY,96
11702,MX,MEXICOD DF,1,ICO,90
11703,MX,MEXICODF,12,ICO,90
11704,MX,MEXIKCO CITY,1,MEXICO CITY,96
11705,MX,MEXKICO,1,ICO,90
11706,MX,MEXKICO CITY,1,MEXICO CITY,96
11707,MX,MEXXICO CITY,1,MEXICO CITY,96
11708,MX,MEXZICO CITY,1,MEXICO CITY,96
11709,MX,MICHOACAN,34,HO,90
11710,MX,MICHOACANA,1,HO,90
11711,MX,MICHOCAN,89,HO,90
11712,MX,MIGUEL HIDALGO,69,SAN MIGUEL DE TUCUMAN,86
11713,MX,MIGUEL HIDALGO M,20,SAN MIGUEL,86
11714,MX,MITRA CENTRO MON,4,EL CENTRO,86
11715,MX,MITRAS CENTRO MO,27,MO I RANA,86
11716,MX,MKRIDA,1,RIDA,90
11717,MX,MKXICO,2,ICO,90
11718,MX,MKXICO CITY,5,MEXICO CITY,91
11719,MX,MKXICO DF,3,ICO,90
11720,MX,MONCLOVA,167,MONCLOVA,100
11721,MX,MONGTERREY,2,MONTERREY,95
11722,MX,MONTERE,1,MONTEREY,93
11723,MX,MONTEREY,5,MONTEREY,100
11724,MX,MONTERREY,16716,MONTERREY,100
11725,MX,MONTERREY NEUVO,4,MONTERREY,90
11726,MX,MONTERREY NL,148,MONTERREY,95
11727,MX,MONTERREY NLEON,9,LEO,90
11728,MX,MONTERREY NUEVO,186,MONTERREY,90
11729,MX,MONTERREY NUEVO L,2,MONTERREY,90
11730,MX,MONTERREY NUEVO N,1,MONTERREY,90
11731,MX,MONTERREY NUEVON,3,MONTERREY,90
11732,MX,MONTERREYNL,9,MONTERREY,90
11733,MX,MONTERREYNUEVO L,14,MONTERREY,90
11734,MX,MONTERRREY,1,MONTERREY,95
11735,MX,MONTERRY,6,MONTERREY,94
11736,MX,MONTRERREY,1,MONTERREY,95
11737,MX,MOREILA,1,MORELIA,86
11738,MX,MOREILIA,1,MORELIA,93
11739,MX,MORELIA,2622,MORELIA,100
11740,MX,MORELIA MICHOACA,127,HO,90
11741,MX,MORELIA MICHOACAN,31,MORELIA,90
11742,MX,MORELIACITY,1,MORELIA,90
11743,MX,MORELIAMICHOACAN,15,HO,90
11744,MX,MORELOS,21,MONTEMORELOS,90
11745,MX,MORON,1,MORON,100
11746,MX,MWEXICO,1,ICO,90
11747,MX,MXICO D F,2,ICO,90
11748,MX,MXICO DF,19,ICO,90
11749,MX,MXICODF,1,ICO,90
11750,MX,NAUCALPA,1,NACALA,86
11751,MX,NAUCALPAN,72,NAUCALPAN,80
11752,MX,NAUCALPAN EDO DE,3,25 DE MAYO,86
11753,MX,NAUCAPLAN,3,NAUCAPLAN,80
11754,MX,NUEVO LEON,222,LEO,90
11755,MX,NUEVO LEON MONTE,1,LEO,90
11756,MX,OAXACA,231,OAXACA,100
11757,MX,OAXACA OAXACA,3,OAXACA,90
11758,MX,OBREGON,163,CIUDAD OBREGON,90
11759,MX,OBREGON SENORA,1,OB,90
11760,MX,OBREGON SONORA,16,OB,90
11761,MX,OBRFEGON,1,OB,90
11762,MX,ONTERREY,1,MONTERREY,94
11763,MX,PACHUCA,1000,PACHUCA,100
11764,MX,PACHUCA HIDALDO,4,PACHUCA,90
11765,MX,PACHUCA HIDALGO,49,PACHUCA,90
11766,MX,PACHUCA HILDALGO,1,PACHUCA,90
11767,MX,PACHUCAHIDALGO,43,PACHUCA,90
11768,MX,PACHUNA,1,HUN,90
11769,MX,PACHURA,1,CHUR,90
11770,MX,PACHURA HIDALGO,2,CHUR,90
11771,MX,PANAMA,15,PANAMA CITY,90
11772,MX,PELAYO,1,PELAYO,77
11773,MX,PLAZA LAS HACIEND,37,LAS HERAS,86
11774,MX,POTOSI,2,POTOSI,100
11775,MX,PTO ESCONDIDO,4,PUERTO ESCONDIDO,90
11776,MX,PUEBLA,505,PUEBLA,100
11777,MX,PUEBLA PU,2,PUEBLA,90
11778,MX,PUEBLA PUE,3,PUEBLA,90
11779,MX,PUEBLA PUEBLA,7,PUEBLA,90
11780,MX,PUEBLO,1,PUEBLO,100
11781,MX,PUERTO ESCONDIDO,3,PUERTO ESCONDIDO,100
11782,MX,PUERTO VALLARTA,49,PUERTO VALLARTA,100
11783,MX,QUERETARO,1982,QUERETARO,100
11784,MX,QUERETARO QUERET,37,QUERETARO,90
11785,MX,QUERETATO,1,QUERETARO,89
11786,MX,RICARDO ROJAS T,1,ICA,90
11787,MX,ROMA,103,ROMA,100
11788,MX,ROMA MEXICO,1,ROMA,90
11789,MX,ROMA MEXICO DF,6,ROMA,90
11790,MX,S LUIS DE POTOSI,2,POTOSI,90
11791,MX,S LUIS POTOSI,1,SAN LUIS POTOSI,93
11792,MX,SAAN ISIDRO,1,SAAN ISIDRO,72
11793,MX,SALINAS,6,SALINAS,100
11794,MX,SALTILLO,836,SALTILLO,100
11795,MX,SALTILLO COAHUIL,25,SALTILLO,90
11796,MX,SALTILLO COAHULI,13,SALTILLO,90
11797,MX,SALTILLOCOAHULIA,2,SALTILLO,90
11798,MX,SAN BARTOLO COYOT,1,SAN,90
11799,MX,SAN ISIDRO,1,SAN,90
11800,MX,SAN ISIDRO CUATIT,1,ATI,90
11801,MX,SAN JERONIMO,1,SAN,90
11802,MX,SAN JERONIMO TEPE,1,SAN,90
11803,MX,SAN KUIS POTOSI,1,SAN LUIS POTOSI,93
11804,MX,SAN LUIIS POTOSI,1,SAN LUIS POTOSI,97
11805,MX,SAN LUIS,8,SAN LUIS,100
11806,MX,SAN LUIS DE POT,401,SAN LUIS,90
11807,MX,SAN LUIS DE POTO,6,SAN LUIS,90
11808,MX,SAN LUIS DE POTOI,1,SAN LUIS,90
11809,MX,SAN LUIS DE POTOS,61,SAN LUIS,90
11810,MX,SAN LUIS POTOS,4,SAN LUIS POTOSI,97
11811,MX,SAN LUIS POTOSI,5375,SAN LUIS POTOSI,100
11812,MX,SAN LUIS PTOSI,1,SAN LUIS POTOSI,97
11813,MX,SAN LUIZ POTOSI,1,SAN LUIS POTOSI,93
11814,MX,SAN LYUIS POTOSI,1,SAN LUIS POTOSI,97
11815,MX,SAN MIGUEL DE TUC,1,SAN MIGUEL,90
11816,MX,SAN NICOLAS,47,SAN NICOLAS,100
11817,MX,SAN NICOLAS DE LO,6,SAN NICOLAS,90
11818,MX,SAN PEDRO GARZA,34,SAN PEDRO,90
11819,MX,SAN RAFAEL,25,SAN RAFAEL,100
11820,MX,SAN RAFAL,1,SAN RAFAEL,95
11821,MX,SANJERONIMO TEPET,1,SAN,90
11822,MX,SANTO DOMINGO,1,SANTO DOMINGO,100
11823,MX,SAYULITA,3,ITA,90
11824,MX,SBARTOLO COYOTEP,1,OYO,90
11825,MX,SECCION XIV TLAL,13,SECCION XIV TLAL,68
11826,MX,SEONORA,1,SEONORA,77
11827,MX,SINALOA,105,SINALOA,77
11828,MX,SINALOACULIACAN,5,ACU,90
11829,MX,SJTEPETLACALCO,2,SJTEPETLACALCO,72
11830,MX,SMDE ALLENDE,1,ENDE,90
11831,MX,SMIGUEL ALLENDE,1,ENDE,90
11832,MX,SMIGUEL D ALLEND,1,ALLENDE,83
11833,MX,SNA LUIS POTOSI,2,SAN LUIS POTOSI,93
11834,MX,SONARA,4,NARA,90
11835,MX,SONORA,38,SONORA,77
11836,MX,SONORAOBREGON,68,OB,90
11837,MX,SONORO,1,SONORO,80
11838,MX,SOROCABA,1,SOROCABA,100
11839,MX,TABASCO,2,ABA,90
11840,MX,TAMAULIPAS,58,TAMAULIPAS,75
11841,MX,TAMPICO,1302,TAMPICO,100
11842,MX,TAMPICO TAMAULIP,51,ICO,90
11843,MX,TAPACHULA,2,TAPACHULA,100
11844,MX,TAPATITLAN,84,ATI,90
11845,MX,TAXCO,2,TAXCO,100
11846,MX,TEPATITLAN,6,ATI,90
11847,MX,TEPETLACALCO,28,TEPETLACALCO,72
11848,MX,TEPIC,9,TEPIC,100
11849,MX,TEPIC NAYARIT,3,TEPIC,90
11850,MX,TIALPAN,2,TIALPAN,75
11851,MX,TIJAUNA,1,JAU,90
11852,MX,TIJIANA,1,JIAN,90
11853,MX,TIJUANA,2634,TIJUANA,100
11854,MX,TIJUANA BAJA CA,1,TIJUANA,90
11855,MX,TIJUANA BAJA CAL,64,TIJUANA,90
11856,MX,TIJUANA BC,1,TIJUANA,95
11857,MX,TIJUANABAJA C,7,TIJUANA,90
11858,MX,TIJUANAN,2,TIJUANA,93
11859,MX,TLAJOMULCO,3,TLAJOMULCO,68
11860,MX,TLALNEPANTLA,175,TLALNEPANTLA,72
11861,MX,TLALNEPANTLA CP,13,TLALNEPANTLA CP,72
11862,MX,TLALNEPLANTA,1,TLALNEPLANTA,75
11863,MX,TLALPAN,2301,TLALPAN,73
11864,MX,TLALPAN MEXICO,9,ICO,90
11865,MX,TLALPAN MEXICO C,10,ICO,90
11866,MX,TLALPAN MEXICO D,209,ICO,90
11867,MX,TLALPAN MEXICO DF,1,ICO,90
11868,MX,TLALPANMEXICO,17,ICO,90
11869,MX,TLALPANMEXICO DF,24,ICO,90
11870,MX,TLANEPANTLA,3,TLANEPANTLA,72
11871,MX,TLANEPLANTA,1,TLANEPLANTA,75
11872,MX,TLAPAN,2,LAPA,90
11873,MX,TLAQUEPAQUE JAL,1,TLAQUEPAQUE JAL,72
11874,MX,TLTLPAN,1,TLTLPAN,68
11875,MX,TOLUCA,338,TOLUCA,100
11876,MX,TOLUCA EDO DE MEX,1,TOLU,90
11877,MX,TOLUCA EDO MEX,2,TOLU,90
11878,MX,TOLUCA MEXICO,1,ICO,90
11879,MX,TOLUCO,1,TOLU,90
11880,MX,TORIELLO GUERRA,2,TORIELLO GUERRA,72
11881,MX,TORREON,673,TORREON,100
11882,MX,TORREON COAHUILA,55,REO,90
11883,MX,TOULCA,1,TULCAN,83
11884,MX,TUXTLA,2,SANTIAGO TUXTLA,90
11885,MX,TUXTLA GUTIERREZ,36,TUXTLA GUTIERREZ,100
11886,MX,VASCO DE QUIROGA,1,25 DE MAYO,86
11887,MX,VERACRUZ,1130,VERACRUZ,100
11888,MX,VERACRUZ VERACRU,1,VERA,90
11889,MX,VILLA DE AYALA,4,YALA,90
11890,MX,VILLAHERMOSA,44,VILLAHERMOSA,100
11891,MX,VILLAHERMOSA TAB,7,VILLAHERMOSA,95
11892,MX,VUERNACA,1,VUERNACA,80
11893,MX,XALAPA,61,XALAPA,100
11894,MX,XOCHIMILCO,14,XOCHIMILCO,74
11895,MX,XOCHIMILCO CP,1,XOCHIMILCO CP,72
11896,MX,XOCHLMILCO,1,XOCHLMILCO,68
11897,MX,YUCATAN,11,YUCATAN,80
11898,MX,ZACATECAS,2,ZACATECAS,100
11899,MX,ZAPOAPAN,1,PO,90
11900,MX,ZAPOPAN,2521,PO,90
11901,MX,ZAPOPAN JAL,6,PO,90
11902,MX,ZAPOPAN JALISCO,42,PO,90
11903,MX,ZAPOPANJALISCO,21,PO,90
11904,MX,ZIPOLITE,2,PO,90
11905,MY,ALOR SETAR,36,ALOR SETAR,100
11906,MY,ALOR STAR,1,ALOR SETAR,95
11907,MY,AMPANG,1,LAMPANG,92
11908,MY,AMPANG JALAN,1,AMPANG JALAN,77
11909,MY,BANDAR TUN RAZAK,1,ANDA,90
11910,MY,BATU CAVES,3,BATU CAVES,68
11911,MY,BATU CAVES SELANG,1,BATU PAHAT,86
11912,MY,CHERAS,6,CHERKASY,86
11913,MY,CHERAS KL,2,CHERAS KL,75
11914,MY,GEORGE TOWN,1,GEORGE TOWN,100
11915,MY,GEORGETOWN PENANG,4,GEORGETOWN,90
11916,MY,IPOH,42,IPOH,100
11917,MY,IPOH PERAK,4,PO,90
11918,MY,JALAN PAHANG,3,JALAN PAHANG,80
11919,MY,JALAN PANGKOR,1,JALAN PANGKOR,77
11920,MY,JOHOR,38,HO,90
11921,MY,JOHOR BAHRU,56,JOHOR BAHRU,100
11922,MY,JOHOR BHARU,1,JOHOR BAHRU,91
11923,MY,JOHOR DARUL TAZM,1,HO,90
11924,MY,KAJANG SELANGOR,35,KAJANG SELANGOR,75
11925,MY,KEDAH,3,KEDAH,73
11926,MY,KELANTAN,296,KELANTAN,80
11927,MY,KELATAN,2,LATA,90
11928,MY,KELETAN,7,KELETAN,77
11929,MY,KEMANTAN,1,MANTA,90
11930,MY,KERIAN,60,KERMAN,83
11931,MY,KHOTA BARU,5,HO,90
11932,MY,KLANG,51,KELANG,91
11933,MY,KOTA BAHRU,51,KOTA BAHARU,95
11934,MY,KOTA BARHU,2,KOTA,90
11935,MY,KOTA BHARU,4,KOTA BAHARU,95
11936,MY,KOTA KANIBALU,1,KOTA,90
11937,MY,KOTA KINABALU,120,KOTA KINABALU,100
11938,MY,KOTHA BARU,1,KOTA BAHARU,86
11939,MY,KUAL LUMPUR,1,KUALA LUMPUR,96
11940,MY,KUALA LUMPAR,6,KUALA LUMPUR,92
11941,MY,KUALA LUMPUR,242,KUALA LUMPUR,100
11942,MY,KUALA TERENGGANU,78,KUALA TERENGGANU,100
11943,MY,KUBANG,2,UBA,90
11944,MY,KUBANG KERIAN,76,UBA,90
11945,MY,KUBANGH KERLAN,1,UBA,90
11946,MY,KUCHING,123,KUCHING,100
11947,MY,KUCHING  SARAWAK,1,WA,90
11948,MY,KUCHING SARAWAK,2,WA,90
11949,MY,KULIM,4,KULIM,75
11950,MY,LEBUH BANDAR UTAM,1,LEBU,90
11951,MY,MALAYSIA,2,MALAYSIA,80
11952,MY,MELAKA,87,MENAKA,83
11953,MY,MENARA TIMUR,3,NARA,90
11954,MY,NEGERI SEMBILAN,1,EGER,90
11955,MY,PAHANG,35,PADANG,83
11956,MY,PALMERSTON,1,PALMERSTON NORTH,90
11957,MY,PENANG,179,NAN,90
11958,MY,PERAK,71,PERAK,73
11959,MY,PETALING JAY,1,PETALING JAY,72
11960,MY,PETALING JAYA,117,PETALING JAYA,72
11961,MY,PINANG,3,PINRANG,92
11962,MY,PPENANG,2,NAN,90
11963,MY,PUCHONG,3,PUCHON,92
11964,MY,PULAU PINANG,51,PULA,90
11965,MY,PUTRAJAYA,1,PUTRAJAYA,100
11966,MY,SARAWAK,5,WA,90
11967,MY,SELANGOR,138,SELANGOR,77
11968,MY,SELANGOR D EHSAN,3,SAN,90
11969,MY,SELANGOR DARUL,1,DARU,90
11970,MY,SELANGOR DARUL EH,1,DARU,90
11971,MY,SELNAGOR DARUL E,1,DARU,90
11972,MY,SEMBILAN,1,EMBI,90
11973,MY,SEPANG,1,SERANG,83
11974,MY,SERAYANA,1,AYAN,90
11975,MY,SEREMBAN,79,SEREMBAN,100
11976,MY,SHAH ALAM,1,SHAH ALAM,100
11977,MY,SHAH ALAM SELANG,1,SHAH ALAM,90
11978,MY,SUBANG,1,UBA,90
11979,MY,SUBANG JAYA,1,UBA,90
11980,MY,SUNGAI,1,SUNGAIPENUH,90
11981,MY,TAIPING,52,TAIPING,100
11982,MY,TAIPING PERAK,2,TAIPING,90
11983,MY,TAIPINGPERAK,11,TAIPING,90
11984,MY,TERENGGANU,3,KUALA TERENGGANU,90
11985,MY,UKM BANGI,1,BANGUI,82
11986,MZ,MANHICA,1,MANICA,92
11987,MZ,MAPUTO,11,MAPUTO,100
11988,,WINDHOEK,12,WINDHOEK,100
11989,NC,CHAPEL HILL,1,CHAPEL HILL,78
11990,NC,CLAYTON,1,CLAYTON,77
11991,NC,DURHAM,15,DURHAM,100
11992,NC,GREENVILLE,1,GREENVILLE,100
11993,NC,MORRISVILLE,5,MORRISVILLE,77
11994,NC,MORRIVILLE,1,MORRIVILLE,74
11995,NC,NOUMEA,2,NOUMEA,100
11996,NC,RESEACH TRI PARK,1,VIET TRI,86
11997,NC,RESEARCH TRIANGLE,1,CONCORDIA RESEARCH STATION,86
11998,NC,WILMINGTON,1,WILMINGTON,100
11999,NE,AMERSFOORT,1,AMERSFOORT,72
12000,NE,AMSTERDAM,15,AMSTERDAM,100
12001,NE,APELDROON,3,APELDROON,71
12002,NE,BREDA,8,BREDASDORP,90
12003,NE,GRONINGEN,1,GRONINGEN,100
12004,NE,KARKARA,2,KARKARA,77
12005,NE,LINCOLN,3,LINCOLN,100
12006,NE,MEXICO,1,ICO,90
12007,NE,MEXICO DF,1,ICO,90
12008,NE,NEBRASKA,1,NEBRASKA,72
12009,NE,NIAMEY,4,NIAMEY,100
12010,NE,OMAHA,2,OMAHA,100
12011,NG,ABUJA,5,ABUJA,100
12012,NG,GBAGADA,1,GBAGADA,71
12013,NG,IBADAN OYO STATE,1,OYO,90
12014,NG,JOS,3,JOS,100
12015,NG,KADUNA,1,KADUNA,100
12016,NG,LAGOS,27,LAGOS,100
12017,NG,LAGOSJFK,1,LAGOS,90
12018,NG,PLATEAU STATE,2,PLATEAU STATE,72
12019,NG,PORT HARCOURT,8,PORT HARCOURT,100
12020,NG,YABA,1,YAMBA,89
12021,NI,CRAIGAVON,1,CRAIG,90
12022,NI,LAGOS,1,LAGOS,100
12023,NI,MANAGUA,4,MANAGUA,100
12024,NL,9713 AG GRONINGEN,1,GRONINGEN,90
12025,NL,AA ENKHUIZEN,1,HUIZE,90
12026,NL,AB BOXTEL,1,BO,90
12027,NL,AC OSS,1,AC OSS,75
12028,NL,AE EINDHOVEN,1,EINDHOVEN,95
12029,NL,AG NOORDWIJK,1,AG NOORDWIJK,68
12030,NL,AH ALMERE,25,AH ALMERE,77
12031,NL,ALBINUSDREEF2,1,ALBINUSDREEF2,68
12032,NL,ALKMAAR,21,ALKMAAR,77
12033,NL,ALMELO,5,MELO,90
12034,NL,ALMER,1,PALMER,91
12035,NL,ALMERE,59,PALMER,83
12036,NL,AMERSFOORT,11,AMERSFOORT,72
12037,NL,AMERSFORT,1,AMERSFORT,75
12038,NL,AMSETRDAM,1,AMSTERDAM,89
12039,NL,AMSTELVEEN,5,AMSTELVEEN,68
12040,NL,AMSTERDA,1,AMSTERDAM,94
12041,NL,AMSTERDAM,912,AMSTERDAM,100
12042,NL,AMSTERDAM MB,1,AMSTERDAM,95
12043,NL,AMSTERDAN,5,AMSTERDAM,89
12044,NL,AMSTERSAM,1,AMSTERDAM,89
12045,NL,AN OUDE MEER,1,AN NAJAF,86
12046,NL,ANSTERDAM,3,AMSTERDAM,89
12047,NL,ANTWERP,1,ANTWERPEN,88
12048,NL,APELDOORN,7,APELDOORN,68
